id	localization	chr	start_n	end_n	mt	start_mt	end_mt	hgnc_symbol	Description	gene_biotype	name_1006	ensembl_gene_id_version	transcript_count	tissue_means	sum	GTEx_gene_id_version	Adipose...Subcutaneous	Adipose...Visceral..Omentum.	Adrenal.Gland	Artery...Aorta	Artery...Coronary	Artery...Tibial	Bladder	Brain...Amygdala	Brain...Anterior.cingulate.cortex..BA24.	Brain...Caudate..basal.ganglia.	Brain...Cerebellar.Hemisphere	Brain...Cerebellum	Brain...Cortex	Brain...Frontal.Cortex..BA9.	Brain...Hippocampus	Brain...Hypothalamus	Brain...Nucleus.accumbens..basal.ganglia.	Brain...Putamen..basal.ganglia.	Brain...Spinal.cord..cervical.c.1.	Brain...Substantia.nigra	Breast...Mammary.Tissue	Cells...EBV.transformed.lymphocytes	Cells...Transformed.fibroblasts	Cervix...Ectocervix	Cervix...Endocervix	Colon...Sigmoid	Colon...Transverse	Esophagus...Gastroesophageal.Junction	Esophagus...Mucosa	Esophagus...Muscularis	Fallopian.Tube	Heart...Atrial.Appendage	Heart...Left.Ventricle	Kidney...Cortex	Liver	Lung	Minor.Salivary.Gland	Muscle...Skeletal	Nerve...Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin...Not.Sun.Exposed..Suprapubic.	Skin...Sun.Exposed..Lower.leg.	Small.Intestine...Terminal.Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole.Blood	description	chromosome_name	start_position	end_position	strand
NUMT_04.008	intronic	4	30886019	30886804	mt	15140	15926	NA	RP11-93M12.1	pseudogene	NA	ENSG00000250624.1	1	0.00237528301886792	0.128265283018868	ENSG00000250624.1	0	0	0	0.05839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0675	0	0	NA	4	30886065	30886804	-1
NUMT_04.009	intronic	4	41025243	41025306	mt	12197	12259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_04.010	intronic	4	46120166	46120232	mt	11478	11544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_04.011	intronic	4	47774289	47774381	mt	14981	15073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_04.012	partial_gene	4	49248052	49248700	mt	9485	10141	NA	RP11-1281K21.6	pseudogene	NA	ENSG00000268736.1	1	0	0	ENSG00000268736.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	4	49248038	49248555	1
NUMT_04.012	partial_gene	4	49248052	49248700	mt	9485	10141	NA	RP11-1281K21.7	pseudogene	NA	ENSG00000248946.2	1	0	0	ENSG00000248946.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	4	49248618	49248932	1
NUMT_04.013	partial_gene	4	49248777	49248933	mt	10146	10302	NA	RP11-1281K21.7	pseudogene	NA	ENSG00000248946.2	1	0	0	ENSG00000248946.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	4	49248618	49248932	1
NUMT_04.014	partial_gene	4	49550580	49551438	mt	9485	10302	NA	RP11-1281K21.10	pseudogene	NA	ENSG00000268967.1	1	0	0	ENSG00000268967.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	4	49550581	49550872	-1
NUMT_04.014	partial_gene	4	49550580	49551438	mt	9485	10302	NA	RP11-241F15.6	pseudogene	NA	ENSG00000268391.1	1	0	0	ENSG00000268391.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	4	49550935	49551452	-1
NUMT_04.015	intergenic	4	56194327	56194457	mt	962	1092	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_04.016	intergenic	4	65472098	65472313	mt	9169	9384	NA	RP11-63H19.1	pseudogene	NA	ENSG00000251430.1	1	0	0	ENSG00000251430.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	4	65472136	65472331	1
NUMT_04.017	partial_gene	4	65472603	65472735	mt	115	241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_04.018	partial_gene	4	65472741	65476259	mt	13036	16561	NA	RP11-63H19.2	pseudogene	NA	ENSG00000251385.2	1	0	0	ENSG00000251385.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	4	65473421	65474549	-1
NUMT_04.018	partial_gene	4	65472741	65476259	mt	13036	16561	MTND6P16	MTND6P16	pseudogene	NA	ENSG00000249893.1	1	0	0	ENSG00000249893.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND6 pseudogene 16 [Source:HGNC Symbol;Acc:39479]	4	65474623	65475142	1
NUMT_04.018	partial_gene	4	65472741	65476259	mt	13036	16561	MTND5P13	MTND5P13	pseudogene	NA	ENSG00000250169.1	1	0	0	ENSG00000250169.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND5 pseudogene 13 [Source:HGNC Symbol;Acc:42304]	4	65475172	65476250	-1
NUMT_04.019	partial_gene	4	65476261	65477586	mt	9485	10836	NA	RP11-63H19.5	pseudogene	NA	ENSG00000248259.1	1	0	0	ENSG00000248259.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	4	65476334	65476627	-1
NUMT_04.019	partial_gene	4	65476261	65477586	mt	9485	10836	NA	RP11-63H19.8	pseudogene	NA	ENSG00000249045.1	1	0	0	ENSG00000249045.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	4	65476698	65477026	-1
NUMT_04.019	partial_gene	4	65476261	65477586	mt	9485	10836	NA	RP11-63H19.6	pseudogene	NA	ENSG00000248328.1	1	0	0	ENSG00000248328.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	4	65477092	65477606	-1
NUMT_04.020	intronic	4	66931062	66931174	mt	12228	12340	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_04.021	intronic	4	68915355	68916164	mt	4757	5582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_04.022	intergenic	4	69438209	69438337	mt	7630	7758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_04.023	intergenic	4	78929684	78929923	mt	2217	2456	NA	RP11-777B9.5	pseudogene	NA	ENSG00000249072.1	1	0.228949528301887	12.3632745283019	ENSG00000249072.1	0	0	0.2352	0	0	0	0	0.9125	0.6537	0.61295	0.38115	0.3578	0.4451	0.5649	0.6724	0.6892	0.6724	0.62775	0.5402	0.6868	0	0.1732	0	0	0.3369	0.2002	0.19255	0.20055	0	0.115975	0	0.2599	0.3598	0.3671	0.1641	0	0	0.1887	0	0	0	0	0.23475	0.1228	0.1613	0.132	0	0.17285	0.2406	0.459	0	0	0	NA	4	78929666	78929842	-1
NUMT_04.024	intronic	4	79108686	79108750	mt	15116	15180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_04.025	intronic	4	82654543	82655200	mt	14932	15579	NA	RP11-112L18.1	pseudogene	NA	ENSG00000248282.1	1	0	0	ENSG00000248282.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	4	82654539	82655361	-1
NUMT_04.026	intronic	4	88597229	88597358	mt	3647	3776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_04.027	intronic	4	90652948	90653168	mt	2856	3075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_04.028	intronic	4	93622976	93623751	mt	2790	3565	MTND1P19	MTND1P19	pseudogene	NA	ENSG00000251449.2	1	0.00839056603773585	0.453090566037736	ENSG00000251449.2	0	0	0	0	0	0	0	0	0	0	0.1368	0.3079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND1 pseudogene 19 [Source:HGNC Symbol;Acc:42094]	4	93623496	93623810	1
NUMT_04.029	intergenic	4	94738483	94738660	mt	15856	16030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_04.030	intergenic	4	108295263	108295374	mt	9205	9316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_04.031	intronic	4	111365749	111365814	mt	8758	8823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_04.032	intronic	4	117217758	117218016	mt	16306	16562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_04.033	partial_gene	4	117218899	117221468	mt	577	3168	MTRNR2L13	MTRNR2L13	protein_coding	NA	ENSG00000270394.1	1	0	0	ENSG00000270394.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-RNR2-like 13 (pseudogene) [Source:HGNC Symbol;Acc:37170]	4	117220016	117221520	1
NUMT_04.034	intronic	4	129002560	129002937	mt	2003	2388	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_04.035	intergenic	4	156372787	156387622	mt	661	15564	NA	RP11-627H22.9	pseudogene	NA	ENSG00000249247.1	1	0	0	ENSG00000249247.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	4	156372769	156373557	-1
NUMT_04.035	intergenic	4	156372787	156387622	mt	661	15564	MTND6P17	MTND6P17	pseudogene	NA	ENSG00000249770.1	1	0	0	ENSG00000249770.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND6 pseudogene 17 [Source:HGNC Symbol;Acc:39480]	4	156373678	156374196	1
NUMT_04.035	intergenic	4	156372787	156387622	mt	661	15564	MTND5P9	MTND5P9	pseudogene	NA	ENSG00000248748.1	1	0	0	ENSG00000248748.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND5 pseudogene 9 [Source:HGNC Symbol;Acc:42305]	4	156374201	156375955	-1
NUMT_04.035	intergenic	4	156372787	156387622	mt	661	15564	MTND4P8	MTND4P8	pseudogene	NA	ENSG00000248548.1	1	0	0	ENSG00000248548.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND4 pseudogene 8 [Source:HGNC Symbol;Acc:42227]	4	156376202	156377563	-1
NUMT_04.035	intergenic	4	156372787	156387622	mt	661	15564	MTND3P3	MTND3P3	pseudogene	NA	ENSG00000249127.1	1	0	0	ENSG00000249127.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND3 pseudogene 3 [Source:HGNC Symbol;Acc:42155]	4	156377790	156378133	-1
NUMT_04.035	intergenic	4	156372787	156387622	mt	661	15564	NA	RP11-627H22.8	pseudogene	NA	ENSG00000249698.1	1	0	0	ENSG00000249698.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	4	156378332	156379112	-1
NUMT_04.035	intergenic	4	156372787	156387622	mt	661	15564	MTATP6P9	MTATP6P9	pseudogene	NA	ENSG00000248420.1	1	0	0	ENSG00000248420.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	mitochondrially encoded ATP synthase 6 pseudogene 9 [Source:HGNC Symbol;Acc:44583]	4	156379113	156379792	-1
NUMT_04.035	intergenic	4	156372787	156387622	mt	661	15564	NA	RP11-627H22.6	pseudogene	NA	ENSG00000249386.1	1	0	0	ENSG00000249386.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	4	156380022	156380715	-1
NUMT_04.035	intergenic	4	156372787	156387622	mt	661	15564	NA	RP11-627H22.5	pseudogene	NA	ENSG00000251223.1	1	0.000350943396226415	0.0189509433962264	ENSG00000251223.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	4	156380856	156382389	-1
NUMT_04.035	intergenic	4	156372787	156387622	mt	661	15564	MTND2P33	MTND2P33	pseudogene	NA	ENSG00000248907.1	1	0	0	ENSG00000248907.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND2 pseudogene 33 [Source:HGNC Symbol;Acc:42134]	4	156382785	156383815	-1
NUMT_04.035	intergenic	4	156372787	156387622	mt	661	15564	MTND1P22	MTND1P22	pseudogene	NA	ENSG00000251407.1	1	0	0	ENSG00000251407.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND1 pseudogene 22 [Source:HGNC Symbol;Acc:42093]	4	156384025	156384975	-1
NUMT_04.036	intergenic	4	160965748	160965826	mt	13018	13096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_04.037	intergenic	4	163342526	163342693	mt	12250	12417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_04.038	intergenic	4	164150191	164150301	mt	5759	5865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_04.039	intergenic	4	179990591	179990745	mt	7622	7776	NA	RP11-296L20.1	pseudogene	NA	ENSG00000250839.1	1	0	0	ENSG00000250839.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	4	179990591	179990748	1
NUMT_04.040	intergenic	4	182158516	182158699	mt	7188	7371	NA	RP11-665C14.1	pseudogene	NA	ENSG00000248770.1	1	0	0	ENSG00000248770.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	4	182158511	182158717	-1
NUMT_04.041	intronic	4	186215304	186215367	mt	729	792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_05.001	intronic	5	1370659	1370883	mt	7993	8217	NA	RP11-325I22.1	pseudogene	NA	ENSG00000248951.2	1	0.00545849056603774	0.294758490566038	ENSG00000248951.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2893	0	0	0	0	NA	5	1370658	1371060	-1
NUMT_05.002	partial_gene	5	5395493	5396050	mt	6597	7153	NA	RP11-531A21.3	pseudogene	NA	ENSG00000248729.1	1	0.030576320754717	1.65112132075472	ENSG00000248729.1	0	0	0.017285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34055	0.1056	0	0	0	0	0	0	0	0	0	0	0	0.05355	0	0.1161	0	0.12505	0.09686	0.0785	0.1415	0	0	0	0.0627	0.11435	0	0.2452	0.1233	0	0	0	NA	5	5395491	5396070	-1
NUMT_05.003	partial_gene	5	5396082	5397081	mt	6954	7956	NA	RP11-531A21.4	pseudogene	NA	ENSG00000250808.1	1	0.0111444339622642	0.601799433962264	ENSG00000250808.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23535	0.08799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037815	0	0.2295	0	0	0	0	NA	5	5396085	5396448	-1
NUMT_05.003	partial_gene	5	5396082	5397081	mt	6954	7956	NA	RP11-531A21.2	pseudogene	NA	ENSG00000251476.2	1	0.0181858490566038	0.982035849056604	ENSG00000251476.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24835	0.09692	0.0662	0	0	0	0	0	0	0	0	0	0	0	0	0.0775	0	0.067	0	0.05373	0.04442	0	0	0	0.04407	0	0	0.1724	0.09326	0	0	0	NA	5	5396590	5397081	-1
NUMT_05.004	intergenic	5	8618689	8621131	mt	14146	16569	MTND6P2	MTND6P2	pseudogene	NA	ENSG00000250389.1	1	0	0	ENSG00000250389.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MT-ND6 pseudogene 2 [Source:HGNC Symbol;Acc:39465]	5	8618693	8619216	-1
NUMT_05.004	intergenic	5	8618689	8621131	mt	14146	16569	NA	RP11-417J1.3	pseudogene	NA	ENSG00000248765.1	1	0	0	ENSG00000248765.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	5	8619290	8620422	1
NUMT_05.005	partial_gene	5	8621141	8621372	mt	11	239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NUMT_05.006	intergenic	5	8622201	8622685	mt	596	1087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
